	0	1
0	0.0	0.0
1	0.025	2.1891957949995687e-29
2	0.05	1.372419584560109e-27
3	0.07500000000000001	5.878894327246848e-26
4	0.1	2.36865298058901e-24
5	0.125	9.76399745953728e-23
6	0.15000000000000002	4.213984419322171e-21
7	0.17500000000000002	1.9023115508588446e-19
8	0.2	8.866371101454961e-18
9	0.225	4.1814060037507764e-16
10	0.25	1.945962205238523e-14
11	0.275	8.684101301897211e-13
12	0.30000000000000004	3.6005562789719565e-11
13	0.325	1.3405542548855533e-09
14	0.35000000000000003	4.32297743774597e-08
15	0.375	1.1625779417501148e-06
16	0.4	2.507063625757899e-05
17	0.42500000000000004	0.0004164902024770619
18	0.45	0.0051203876457992245
19	0.47500000000000003	0.04480974246574849
20	0.5	0.2694809391463897
21	0.525	1.0841176365842038
22	0.55	2.888758830685839
23	0.5750000000000001	5.213232885896238
24	0.6000000000000001	6.84378336824509
25	0.625	7.267226020042754
26	0.65	6.578345576447537
27	0.675	4.746568936357065
28	0.7000000000000001	2.5310566076594134
29	0.7250000000000001	1.1828737939157152
30	0.75	0.7048786908434073
31	0.775	0.4293561474616499
32	0.8	0.17125492916551277
33	0.8250000000000001	0.035314510047432385
34	0.8500000000000001	0.003256557362450642
35	0.875	0.00012005811524746638
36	0.9	1.6067315184061167e-06
37	0.925	7.141227702554882e-09
38	0.9500000000000001	9.676039958500897e-12
39	0.9750000000000001	3.6731679125026305e-15
40	1.0	3.5901531364404024e-19
41	1.0250000000000001	8.29695807061819e-24
42	1.05	4.158949296488734e-29
43	1.075	4.142341494648633e-35
44	1.1	7.498769663365555e-42
45	1.125	2.253206550455741e-49
46	1.1500000000000001	1.0245525493893554e-57
47	1.175	6.416442288845799e-67
48	1.2000000000000002	5.02828565226685e-77
49	1.225	4.4717062074261555e-88
50	1.25	4.0853718541272493e-100
51	1.2750000000000001	3.4648265197314065e-113
52	1.3	2.4604478542293963e-127
53	1.3250000000000002	1.3171095247152332e-142
54	1.35	4.776340568087756e-159
55	1.375	1.0524976142865986e-176
56	1.4000000000000001	1.2617711338518317e-195
57	1.425	7.354411530079721e-216
58	1.4500000000000002	1.8590425000116345e-237
59	1.475	1.8145209340406907e-260
60	1.5	6.077339195265438e-285
61	1.5250000000000001	6.1955676969215e-311
62	1.55	0.0
63	1.5750000000000002	0.0
64	1.6	0.0
65	1.625	0.0
66	1.6500000000000001	0.0
67	1.675	0.0
68	1.7000000000000002	0.0
69	1.725	0.0
70	1.75	0.0
71	1.7750000000000001	0.0
72	1.8	0.0
73	1.8250000000000002	0.0
74	1.85	0.0
75	1.875	0.0
76	1.9000000000000001	0.0
77	1.925	0.0
78	1.9500000000000002	0.0
79	1.975	0.0
80	2.0	0.0
81	2.025	0.0
82	2.0500000000000003	0.0
83	2.075	0.0
84	2.1	0.0
85	2.125	0.0
86	2.15	0.0
87	2.1750000000000003	0.0
88	2.2	0.0
89	2.225	0.0
90	2.25	0.0
91	2.275	0.0
92	2.3000000000000003	0.0
93	2.325	0.0
94	2.35	0.0
95	2.375	0.0
96	2.4000000000000004	0.0
97	2.4250000000000003	0.0
98	2.45	0.0
99	2.475	0.0
100	2.5	0.0
