	kh	z	pk	nonlinear_kh	nonlinear_z	nonlinear_pk
0	0.0001	0.0	"[  404.3410594    422.80386929   442.1087225    462.29391844
   483.39945623   505.46708914   528.5404433    552.66510323
   577.88869952   604.26099848   631.83398028   660.66186806
   690.80127257   722.31131091   755.25371455   789.69290108
   825.69609555   863.33340004   902.67790702   943.8058606
   986.79677361  1031.73352474  1078.70241207  1127.79334954
  1179.09990581  1232.7195425   1288.75371374  1347.30802188
  1408.49204969  1472.41966557  1539.2092165   1608.98369516
  1681.87062705  1758.00218863  1837.51541993  1920.55227278
  2007.25974288  2097.78974061  2192.29940234  2290.95084899
  2393.91155893  2501.35404387  2613.45620201  2730.4008365
  2852.37598068  2979.5742784   3112.19318971  3250.43463501
  3394.50488289  3544.61420007  3700.97627374  3863.80795294
  4033.32781553  4209.75674407  4393.31598871  4584.22797317
  4782.71413791  4988.99537236  5203.2885517   5425.80732751
  5656.7599941   5896.34915296  6144.76862946  6402.20219865
  6668.8224218   6944.78817134  7230.24373697  7525.31495418
  7830.10947232  8144.71222999  8469.18530571  8803.56131577
  9147.84459158  9502.00576868  9865.9814132  10239.66599404
 10622.9115024  11015.52311242 11417.25664192 11827.81235352
 12246.82931805 12673.886722   13108.49708361 13550.10647113
 13998.08369131 14451.71566628 14910.1653538  15372.51814246
 15837.86638794 16305.23891943 16773.3178785  17240.53582077
 17705.34731557 18166.22554856 18621.57348455 19069.72615883
 19508.84303523 19936.82334453 20351.43241365 20750.26717257
 21130.82413237 21490.46571274 21826.48009157 22136.03018094
 22416.22224062 22664.00312261 22876.26304789 23049.86171798
 23181.68737491 23268.67701224 23307.84800048 23296.41142029
 23231.79065792 23111.76550889 22934.5186724  22698.75666903
 22403.85752304 22049.87568524 21637.85703317 21169.65428327
 20648.42541278 20078.24589511 19464.60180064 18813.9695029
 18134.11152538 17433.87342433 16722.59169099 16010.34304803
 15307.26010908 14624.64967429 13971.7725765  13354.39631696
 12777.68822121 12250.85400408 11781.15063977 11362.09859127
 10983.08052183 10634.59045435 10306.77995304  9987.75583039
  9662.38468402  9312.56810423  8918.50973314  8468.44363721
  7962.33219889  7412.98340271  6843.60429161  6281.11176742
  5752.32183365  5282.82081547  4892.93554763  4590.72473993
  4365.40117633  4187.76644816  4018.88698144  3822.30507462
  3576.62925543  3283.77003552  2967.48935479  2666.75083743
  2421.75398442  2247.48723714  2124.61376368  2017.49019516
  1888.63083098  1724.17240216  1547.85021387  1394.86741269
  1283.84012004  1202.10947734  1118.818551    1018.6485879
   916.48500871   833.48824428   770.03904897   708.72365686
   642.06237872   580.98712261   531.37473238   485.75399223
   439.96709527   399.037992     363.4626266    329.58161475
   298.4506691    270.82348675   245.15802533   221.82924608
   200.72899298   181.39110114   163.90933642   148.02382868
   133.58418661   120.47701779   108.59488585    97.83638167
    88.10347373    79.30237718    71.34733957    64.16019039]"	0.0001	0.0	"[  404.34100955   422.80381521   442.10870045   462.2939327
   483.39948894   505.46712222   528.54046549   552.66512213
   577.88873633   604.26105809   631.83404955   660.66195063
   690.80139525   722.31146483   755.25382773   789.69292615
   825.69607774   863.33340585   902.67794043   943.80590227
   986.79685404  1031.73369168  1078.70263367  1127.7935334
  1179.10003143  1232.71967196  1288.75386072  1347.30812145
  1408.49210646  1472.41982055  1539.20956126  1608.98413076
  1681.87099503  1758.00241955  1837.51552451  1920.55230955
  2007.25980478  2097.78991982  2192.29976146  2290.95134338
  2393.91205063  2501.35450059  2613.45674711  2730.40155241
  2852.37680477  2979.57501721  3112.19353416  3250.43444642
  3394.50449164  3544.6140526   3700.97634081  3863.80787582
  4033.32737545  4209.75594778  4393.3150835   4584.22731444
  4782.71344956  4988.99360424  5203.2849871   5425.80209035
  5656.75344215  5896.34142184  6144.75941472  6402.19051463
  6668.80703458  6944.76825396  7230.21879501  7525.28446977
  7830.07263386  8144.66722538  8469.1294563   8803.49264904
  9147.7620004   9501.90637469  9865.85945275 10239.51549441
 10622.72799116 11015.30157262 11416.98940628 11827.48994738
 12246.44173604 12673.42238097 13107.94049294 13549.43845714
 13997.28333034 14450.76001499 14909.02637296 15371.16123772
 15836.2503734  16303.31661078 16771.0367957  17237.83647435
 17702.15897515 18162.46355734 18617.1385508  19064.50387169
 19502.70333069 19929.61792559 20342.99282175 20740.40054422
 21119.31182774 21477.06111729 21810.90728015 22117.97778783
 22395.34124973 22639.9037031  22848.51273599 23017.98018019
 23145.14279648 23226.88385728 23260.16383206 23242.13648742
 23170.16270925 23041.97323727 22855.71920812 22610.09485169
 22304.48518868 21938.9843916  21514.75454831 21033.80863019
 20499.5254804  19916.23777022 19289.74707587 18626.87945667
 17935.74153808 17225.51907947 16505.81788275 15786.92424669
 15079.00885352 14393.17364631 13738.43281948 13120.27132165
 12543.3704859  12015.47837805 11542.43225292 11117.37150897
 10729.63007776 10369.71356152 10028.10068342  9693.86569815
  9354.04758044  8994.22082655  8600.0445348   8164.68636996
  7691.30693253  7192.77010222  6688.60089873  6200.33793647
  5746.59044663  5343.27361406  5000.84433386  4720.05721703
  4489.80257425  4289.2718231   4094.36266924  3886.4575827
  3657.03465041  3413.29609307  3168.65119301  2941.39088247
  2746.15242917  2584.33952331  2444.37722732  2312.76952008
  2178.94068857  2041.01864342  1909.07554262  1789.53827357
  1684.14804303  1589.13725521  1498.00289577  1409.50057098
  1326.84939109  1251.11124089  1181.6993157   1116.45751812
  1054.89568143   997.68337782   944.82211782   895.58902289
   849.17819829   806.05286596   766.07382779   728.48019086
   693.30714627   660.53019235   629.69367932   600.76521554
   573.57847712   547.94651121   523.77184682   500.90324155
   479.20378813   458.5643756    438.88729976   420.08499392
   402.073716     384.77198881   368.10759476   352.01728539]"
1	0.00010473708979594497	0.025252525252525252	"[  393.72200628   411.69994802   430.49787621   450.15302336
   470.7043127    492.19244408   514.65992226   538.15109412
   562.71230425   588.39204035   615.24095746   643.31186426
   672.65988384   703.34257532   735.42004056   768.95499738
   804.01289762   840.66200331   878.9734983    919.02162962
   960.88381691  1004.64076812  1050.3765482   1098.17874861
  1148.13851531  1200.35076597  1254.91420325  1311.93154691
  1371.5095589   1433.7592578   1498.7959298   1566.73931289
  1637.71353095  1711.84720945  1789.27382608  1870.13182787
  1954.56443121  2042.71925961  2134.74910076  2230.81209029
  2331.07160746  2435.69542411  2544.85643077  2658.73275861
  2777.50783594  2901.36911509  3030.50840739  3165.12235541
  3305.41236311  3451.58336397  3603.84300967  3762.40218658
  3927.47396087  4099.27365146  4278.01669758  4463.91963175
  4657.19803188  4858.06692305  5066.73734012  5283.4171632
  5508.30943968  5741.61193681  5983.51340443  6234.19231724
  6493.81659999  6762.54143583  7040.50755583  7327.83705249
  7624.63445326  7930.98295609  8246.94348324  8572.5473179
  8907.79796078  9252.66673015  9607.09209387  9970.97192054
 10344.16296167 10726.4754406  11117.67059989 11517.45635145
 11925.48216766 12341.33850046 12764.54924598 13194.57424615
 13630.80078294 14072.53628666 14518.96427605 14969.19205475
 15422.33589687 15877.45117702 16333.25570787 16788.22422195
 17240.85126257 17689.64803303 18133.0588235  18569.46379864
 18997.07166307 19413.83646568 19817.58161839 20205.96630848
 20576.55246164 20926.77382469 21253.99169061 21555.44018911
 21828.29692186 22069.59146342 22276.30197795 22445.36990718
 22573.75879889 22658.484112   22696.64499867 22685.52775626
 22622.62237881 22505.76601644 22333.18912503 22103.63196672
 21816.48722166 21471.80653163 21070.61004219 20614.7041088
 20107.16256385 19551.95123104 18954.41230577 18320.85413596
 17658.83569607 16976.96888464 16284.34543458 15590.78037088
 14906.14141642 14241.43602058 13605.68037744 13004.4928379
 12442.90761846 11929.89028177 11472.50784874 11064.44781289
 10695.36874573 10356.01731458 10036.80506993  9726.14692986
  9409.30645215  9068.66124791  8684.93167761  8246.66069303
  7753.81171639  7218.85535615  6664.39118213  6116.63437943
  5601.69565101  5144.49223127  4764.82023674  4470.52570606
  4251.10429244  4078.12383746  3913.66753813  3722.23465743
  3482.99318708  3197.80234524  2889.80342875  2596.93958291
  2358.35750519  2188.65376178  2068.99783344  1964.67904033
  1839.19314461  1679.04064441  1507.334337    1358.35650652
  1250.23571566  1170.64450638  1089.53418932   991.98636427
   892.4971028    811.6728212    749.88447323   690.17416873
   625.2577219    565.78107669   517.4672557    473.04060308
   428.45208185   388.59437954   353.95005312   320.95583483
   290.63969689   263.73559287   238.74182668   216.02365509
   195.47563955   176.64388512   159.61959816   144.14978295
   130.08804736   117.3239384    105.75281135    95.2758975
    85.79772712    77.22697311    69.48013013    62.48107565]"	0.00010473708979594497	0.025252525252525252	"[  393.72201879   411.69998899   430.49792538   450.15303589
   470.70424989   492.1923254    514.65980861   538.15102711
   562.71229831   588.39209384   615.24105348   643.31196977
   672.6599508    703.34256412   735.41993439   768.95481147
   804.01268604   840.66181958   878.97334979   919.02150118
   960.88371514  1004.64071045  1050.37652538  1098.17873468
  1148.13852574  1200.35085521  1254.91436724  1311.93169899
  1371.50964654  1433.75932037  1498.79602475  1566.73946056
  1637.71376213  1711.8476149   1789.27442003  1870.1323296
  1954.56447331  2042.71892692  2134.74885754  2230.81217473
  2331.07194442  2435.6959451   2544.85714589  2658.73351355
  2777.50822041  2901.36897203  3030.50819591  3165.12261245
  3305.41310959  3451.58427447  3603.84372657  3762.40244735
  3927.47380993  4099.27338368  4278.01648729  4463.91943154
  4657.19752261  4858.06554559  5066.73481438  5283.41370427
  5508.30519776  5741.60658343  5983.50627934  6234.1825654
  6493.80345612  6762.52461738  7040.48695935  7327.81195091
  7624.60343101  7930.94415042  8246.89472844  8572.48666794
  8907.72375634  9252.57684438  9606.98349561  9970.84015854
 10344.00178942 10726.27814836 11117.43126223 11517.16825576
 11925.1354157  12340.92049771 12764.04620106 13193.97072734
 13630.07793814 14071.67153568 14517.93160086 14967.96126687
 15420.87032277 15875.70733757 16331.18509697 16785.77231236
 17237.95282646 17686.22403063 18129.017496   18564.70257091
 18991.47459544 19407.26742101 19809.88354521 20196.96193147
 20566.04307823 20914.53391421 21239.76713604 21538.94492054
 21809.21157451 22047.55871759 22250.92393476 22416.20464417
 22540.31805398 22620.23047015 22652.98801138 22635.82323067
 22566.16706515 22441.80964809 22260.94986718 22022.31529127
 21725.30804098 21370.01898017 20957.57100893 20489.91275047
 19970.32474087 19403.01687166 18793.62429507 18148.77695412
 17476.3522085  16785.2794923  16084.89967669 15385.21870648
 14696.13617968 14028.4673686  13390.99755957 12789.07656071
 12227.27815129 11713.19457894 11252.55853816 10838.70408761
 10461.24586424 10110.93780247  9778.49937135  9453.26479424
  9122.55210154  8772.21665646  8388.1610504   7963.61847789
  7501.60878847  7014.68707493  6521.98070738  6044.60987627
  5600.8925351   5206.53094877  4871.89746085  4597.84483932
  4373.51765061  4178.44727332  3988.85773936  3786.29828341
  3562.27600939  3323.7729158   3084.07368709  2861.3571508
  2670.2645974   2512.31465403  2376.05286159  2247.98941141
  2117.48915083  1982.64080755  1853.47279641  1736.56322319
  1633.72170369  1541.14115991  1452.2793372   1365.86247099
  1285.13094869  1211.22240953  1143.53976456  1079.91824788
  1019.87059089   964.08115404   912.55312198   864.57007068
   819.35068962   777.34418981   738.41163822   701.81684561
   667.59153115   635.70954865   605.72972407   577.6190221
   551.21523889   526.3363516    502.8871567    480.72037507
   459.70256578   439.72727873   420.69915668   402.53268992
   385.1459828    368.45922672   352.40162452   336.91110284]"
2	0.00010969857978923837	0.050505050505050504	"[  383.34864837   400.8529623    419.15559347   438.29287461
   458.30273605   479.22474507   501.1002612    523.97254775
   547.88678987   572.89009983   599.03168712   626.36303066
   654.93791471   684.81237558   716.04486479   748.69643654
   782.83085025   818.51458544   855.81694725   894.81023647
   935.56986517   978.17443156  1022.70575801  1069.24908987
  1117.89312917  1168.73027499  1221.85675858  1277.37275723
  1335.38217276  1395.99294332  1459.31724237  1525.47164245
  1594.57710831  1666.75911804  1742.14766714  1820.87724544
  1903.08713948  1988.92137409  2078.52894652  2172.06360555
  2269.68417359  2371.55417606  2477.84221416  2588.72151237
  2704.37024607  2824.9711157   2950.71149735  3081.78282629
  3218.3804774   3360.70375703  3508.95544816  3663.34121801
  3824.06806559  3991.34526013  4165.38286917  4346.39209658
  4534.58275591  4730.16402975  4933.34165687  5144.31847189
  5363.29186858  5590.4535875   5825.98724476  6070.067141
  6322.85710571  6584.50820645  6855.15751285  7134.92415428
  7423.9099351   7722.19509934  8029.83834572  8346.87115186
  8673.29827214  9009.0913657   9354.18933163  9708.4923422
 10071.86108736 10444.11123969 10825.01104441 11214.27621225
 11611.56466953 12016.47734464 12428.55148632 12847.26170894
 13272.01068996 13702.12329668 14136.80475049 14575.1863739
 15016.40826686 15459.55121291 15903.36663098 16346.36882661
 16787.09171606 17224.08574185 17655.83630826 18080.76651166
 18497.13211043 18902.94016013 19296.07098291 19674.24656247
 20035.09406648 20376.11413409 20694.73646666 20988.26750387
 21253.95893913 21488.9191796  21690.20699563 21854.84429769
 21979.87361858 22062.38863081 22099.56522578 22088.76095455
 22027.53071122 21913.76815292 21745.75192809 21522.2562956
 21242.68696031 20907.09145219 20516.4656776  20072.57212676
 19578.4022314  19037.8137402  18456.00753666 17839.12730503
 17194.53432862 16530.61490239 15856.22111041 15180.90740431
 14514.28146944 13867.06466417 13248.03825047 12662.67049016
 12115.86085481 11616.33964703 11170.98932189 10773.66442645
 10414.29611454 10083.87386503  9773.06066908  9470.57562034
  9162.069879    8830.38435902  8456.74508947  8029.99587131
  7550.1015336   7029.20553052  6489.31359867  5955.95146565
  5454.54458786  5009.35601444  4639.65986384  4353.0986914
  4139.44462237  3971.00890107  3810.87511531  3624.47260569
  3391.51626403  3113.81740487  2813.9087303   2528.73796205
  2296.4226883   2131.1768617   2014.66341672  1913.08548365
  1790.89579542  1634.94940698  1467.75242754  1322.68722141
  1217.40590705  1139.90507345  1060.92487787   965.93881315
   869.06202089   790.36027665   730.19445253   672.05212666
   608.84037204   550.9255084    503.88041426   460.62025397
   417.20246747   378.39132573   344.65666476   312.52887004
   283.00871745   256.8110111    232.47352471   210.35182498
   190.34334391   172.00601477   155.42874305   140.36513481
   126.67260766   114.24362145   102.97628829    92.77443921
    83.54511379    75.19938267    67.6559327     60.8406397 ]"	0.00010969857978923837	0.050505050505050504	"[  383.34858683   400.85290436   419.15558991   438.29288761
   458.30270126   479.22468653   501.100253     523.97258561
   547.88680157   572.89006968   599.03167364   626.36308023
   654.93803009   684.81251951   716.04496437   748.6964568
   782.83085087   818.51463641   855.81703036   894.810292
   935.56988036   978.17442788  1022.70573645  1069.24904361
  1117.89311693  1168.73040532  1221.85700046  1277.37289845
  1335.3821007   1395.99278448  1459.31717821  1525.47176817
  1594.57744003  1666.75960331  1742.14821179  1820.87775709
  1903.08754532  1988.9216489   2078.52911729  2172.06373547
  2269.68435411  2371.55448718  2477.84270099  2588.72212835
  2704.37082817  2824.97153912  2950.71178729  3081.78307902
  3218.38076449  3360.70411457  3508.95586097  3663.3416169
  3824.06831352  3991.34520257  4165.38250382  4346.39156981
  4534.5820969   4730.16305515  4933.3400048   5144.31562517
  5363.2874712   5590.44765294  5825.97984617  6070.05805878
  6322.84591575  6584.49441739  6855.14042087  7134.90248892
  7423.8820511   7722.15978549  8029.79476987  8346.8176578
  8673.23209739  9009.00971463  9354.08979679  9708.37213818
 10071.71644284 10443.93678222 10824.79915957 11214.01807231
 11611.25169097 12016.10031334 12428.09845853 12846.71772263
 13271.35797098 13701.34133572 14135.87050291 14574.07338053
 15015.08314315 15457.97286392 15901.48923102 16344.14170202
 16784.45556281 17220.97026399 17652.15941848 18076.43365786
 18492.03514251 18896.95365018 19289.05155182 19666.03253414
 20025.50408383 20364.94168682 20681.74824359 20973.20125922
 21236.52261622 21468.78647631 21667.01467035 21828.18678476
 21949.29910605 22027.40009075 22059.62109651 22043.27127877
 21975.8463208  21855.19317923 21679.56298402 21447.71987574
 21159.07722023 20813.71696548 20412.72760247 19958.00116048
 19452.72216913 18900.97784619 18308.24148964 17680.95447678
 17026.7720457  16354.37384113 15672.84308719 14991.91392138
 14321.22137119 13671.29745242 13050.70169682 12464.65411561
 11917.62480372 11417.04813965 10968.54848329 10565.65038985
 10198.24449679  9857.32543647  9533.84695259  9217.40023786
  8895.58294022  8554.53043629  8180.38106324  7766.44231737
  7315.60144165  6840.10539169  6358.68987561  5892.05893089
  5458.23392936  5072.70347353  4745.75101718  4478.31991548
  4259.80483865  4070.07822371  3885.6944809   3688.37594141
  3469.66433343  3236.32481209  3001.51301628  2783.28555274
  2596.27800062  2442.11991908  2309.48151069  2184.88890304
  2057.65505092  1925.82997419  1799.39239077  1685.0646
  1584.72483506  1494.5298866   1407.89967406  1323.52960952
  1244.6811986   1172.5676395   1106.58283252  1044.55155734
   985.98857559   931.59415415   881.37357533   834.61627364
   790.56427345   749.65360231   711.74635883   676.12935798
   642.83143845   611.82485262   582.68252832   555.3707097
   529.73146882   505.58736355   482.84543259   461.36226862
   441.00796868   421.67863513   403.28116282   385.73201762
   368.95109721   352.86023824   337.39004722   322.4796146 ]"
3	0.00011489510001873092	0.07575757575757576	"[  373.22375017   390.26575356   408.08504586   426.71695304
   446.19836961   466.56781385   487.86556069   510.13376013
   533.41643541   557.75947251   583.21078495   609.82043117
   637.6406994    666.72618157   697.13387832   728.92325678
   762.15636573   796.89791709   833.21539183   871.17917479
   910.86265841   952.34233886   995.69786457  1041.01225619
  1088.3720267   1137.8672719   1189.59152348  1243.64207429
  1300.12012245  1359.13093788  1420.78383155  1485.19233237
  1552.47413762  1622.75122352  1696.15014919  1772.80215517
  1852.84298721  1936.41254175  2023.65562641  2114.72219703
  2209.76719661  2308.94970982  2412.43362473  2520.38747813
  2632.98470678  2750.40331776  2872.82599037  3000.43916281
  3133.43289685  3272.00108707  3416.3410447   3566.65300099
  3723.13873339  3886.0021755   4055.44770196  4231.68077427
  4414.90580034  4605.32660129  4803.14308274  5008.55210885
  5221.74624772  5442.9132643   5672.2322238   5909.87228665
  6155.99250856  6410.73972998  6674.24741148  6946.6320575
  7227.99313328  7518.40828608  7817.93412268  8126.6013882
  8444.41501841  8771.34774412  9107.34042202  9452.29609887
  9806.07927508 10168.50986866 10539.36090888 10918.35570883
 11305.16339108 11699.39635674 12100.60208937 12508.26753705
 12921.81224837 13340.58026521 13763.7977594  14190.61856569
 14620.20514867 15051.66225656 15483.77416078 15915.09443752
 16344.19640882 16769.67004642 17190.04045421 17603.77002521
 18009.15992788 18404.27271606 18787.04644849 19155.26071093
 19506.60261613 19838.63888071 20148.8680611  20434.66970269
 20693.37005577 20922.15180013 21118.1471943  21278.45698903
 21400.20555358 21480.56399145 21516.77975114 21506.27872017
 21446.68193522 21335.93960215 21172.37447941 20954.79209762
 20682.61483668 20355.88998881 19975.58596958 19543.41703957
 19062.29552842 18535.9779813  17969.52854237 17368.9291718
 16741.34667475 16094.94525597 15438.34328254 14780.84386211
 14131.80165555 13501.65494282 12898.95347108 12329.02270338
 11796.63410304 11310.28726021 10876.68245264 10489.83686545
 10139.94759684  9818.23984705  9515.62231043  9221.11438872
  8920.74441608  8597.80320197  8234.01284784  7818.51047795
  7351.26117086  6844.08929333  6318.42136222  5799.10955924
  5310.91048386  4877.44873816  4517.4913867   4238.47858858
  4030.45239446  3866.4548324   3710.5390067   3529.04626109
  3302.22540218  3031.83907907  2739.82815777  2462.16597145
  2235.96763027  2075.07263999  1961.62779162  1862.72446708
  1743.75197238  1591.91120289  1429.11626598  1287.86996092
  1185.36028854  1109.90002935  1032.99902716   940.51326682
   846.18683434   769.55690659   710.97489131   654.362894
   592.81506594   536.4246695    490.61797228   448.49652125
   406.22159836   368.43202479   335.5853134    304.3030931
   275.55997992   250.05182859   226.35492965   204.81544595
   185.33358787   167.47890968   151.33797961   136.67086643
   123.33872235   111.23685116   100.26605621    90.33270612
    81.34628848    73.22021211    65.87530211    59.23938393]"	0.00011489510001873092	0.07575757575757576	"[  373.22373871   390.26578509   408.08506716   426.71695385
   446.19836957   466.56783194   487.86560636   510.13381956
   533.41648156   557.7595129    583.21085876   609.82052072
   637.64071291   666.72610683   697.13385579   728.92337841
   762.15651955   796.89796316   833.21536709   871.17918642
   910.86268536   952.34229261   995.69778605  1041.01228078
  1088.37213657  1137.86728645  1189.59140246  1243.64200022
  1300.12022956  1359.13117783  1420.784122    1485.19266802
  1552.47453767  1622.75166767  1696.15055429  1772.80234629
  1852.84283954  1936.41230582  2023.65577906  2114.72271345
  2209.76752834  2308.94967522  2412.43364431  2520.38785815
  2632.98529279  2750.40383619  2872.82630008  3000.43926822
  3133.4329456   3272.00120472  3416.34107025  3566.65265949
  3723.13807656  3886.00152874  4055.44721343  4231.68033546
  4414.90519518  4605.32557291  4803.14153934  5008.55018575
  5221.74385515  5442.90976651  5672.22694263  5909.86500158
  6155.98320853  6410.72817084  6674.23300255  6946.61369078
  7227.96934276  7518.37787149  7817.89622578  8126.55512512
  8444.35921884  8771.27995485  9107.2564877   9452.19176093
  9805.95117923 10168.35415399 10539.17172809 10918.12570161
 11304.88442374 11699.059059   12100.19475798 12507.77618047
 12921.22137241 13339.87271351 13762.95301885 14189.61158976
 14619.00491741 15050.23183075 15482.07268471 15913.0764048
 16341.8071156  16766.84257453 17186.69772026 17599.8278612
 18004.52316938 18398.82565753 18780.6537107  19147.77326047
 19497.85675219 19828.44728088 20137.01741892 20420.92008119
 20677.45442001 20903.77027949 21096.96377179 21254.09835542
 21372.26050967 21448.57954586 21480.25581102 21464.66806737
 21399.38686138 21282.3215958  21111.76580389 20886.51183328
 20605.98869648 20270.27575891 19880.42704179 19438.27659243
 18946.91609841 18410.31561665 17833.79260664 17223.60607961
 16587.19515141 15932.995352   15269.83791394 14607.19096055
 13954.43221199 13321.8216777  12717.70049469 12147.15616257
 11614.55201419 11127.16888274 10690.52675626 10298.33227784
  9940.74162255  9608.98734592  9294.25431027  8986.38291631
  8673.24500948  8341.25510622  7976.79247499  7573.24169046
  7133.35973977  6669.09009952  6198.78263493  5742.72808706
  5318.64924402  4941.8183178   4622.42523336  4361.49755202
  4148.67620687  3964.17517989  3784.88170823  3592.69751696
  3379.20323372  3150.95231713  2920.96631425  2707.17064059
  2524.18519671  2373.7460819   2244.65265092  2123.45649959
  1999.42569003  1870.5713393   1746.81905619  1635.02657996
  1537.14038815  1449.28509332  1364.8446334   1282.4820052
  1205.47937097  1135.12571631  1070.80687307  1010.3351064
   953.22701807   900.19915174   851.26014701   805.7039085
   762.79500914   722.95732241   686.05338913   651.39316399
   619.00215357   588.85124531   560.52718557   533.99548966
   509.10228304   485.67474031   463.62200046   442.8044205
   423.09568462   404.39435247   386.60948747   369.65945918
   353.46591511   337.95232319   323.05068429   308.70124676]"
