	0	1
0	0.0	0.0
1	0.025	7.442842461445401e-224
2	0.05	8.594051364782527e-227
3	0.07500000000000001	1.173638367201311e-229
4	0.1	2.7104511388175193e-232
5	0.125	1.1959996712762099e-234
6	0.15000000000000002	1.0717420553590629e-236
7	0.17500000000000002	2.02371204073774e-238
8	0.2	8.254167020885189e-240
9	0.225	7.400759586156698e-241
10	0.25	1.477087827482795e-241
11	0.275	6.620093772947332e-242
12	0.30000000000000004	6.700293494647911e-242
13	0.325	1.5358784483080237e-241
14	0.35000000000000003	7.977036254186302e-241
15	0.375	9.369898602141858e-240
16	0.4	2.4789670423400845e-238
17	0.42500000000000004	1.46812781464712e-236
18	0.45	1.9303400706619567e-234
19	0.47500000000000003	5.5772828261537356e-232
20	0.5	3.4979043349531526e-229
21	0.525	4.6947502898599056e-226
22	0.55	1.3268205715000466e-222
23	0.5750000000000001	7.754283130767304e-219
24	0.6000000000000001	9.185418513286902e-215
25	0.625	2.157492537465849e-210
26	0.65	9.811334081501559e-206
27	0.675	8.418663349070401e-201
28	0.7000000000000001	1.3257969525100808e-195
29	0.7250000000000001	3.7203894753295717e-190
30	0.75	1.8026595186796374e-184
31	0.775	1.4587074346129888e-178
32	0.8	1.9030365384408046e-172
33	0.8250000000000001	3.8567960689086665e-166
34	0.8500000000000001	1.1677902379681896e-159
35	0.875	5.07110127889776e-153
36	0.9	3.02595994746152e-146
37	0.925	2.372772226560448e-139
38	0.9500000000000001	2.333859688300641e-132
39	0.9750000000000001	2.7434649757132797e-125
40	1.0	3.665200923694365e-118
41	1.0250000000000001	5.282342105139603e-111
42	1.05	7.78095765090165e-104
43	1.075	1.107790758548866e-96
44	1.1	1.4389201932379717e-89
45	1.125	1.6065914384097227e-82
46	1.1500000000000001	1.4501184895583376e-75
47	1.175	9.933001482231125e-69
48	1.2000000000000002	4.838427733609403e-62
49	1.225	1.5677293929736745e-55
50	1.25	3.1551469885076366e-49
51	1.2750000000000001	3.676617617893096e-43
52	1.3	2.3085541319579098e-37
53	1.3250000000000002	7.25757330287567e-32
54	1.35	1.0598787096377433e-26
55	1.375	6.661984059038809e-22
56	1.4000000000000001	1.668050425140837e-17
57	1.425	1.5385384649329825e-13
58	1.4500000000000002	4.833779625412398e-10
59	1.475	4.789295077155332e-07
60	1.5	0.0001391198077059238
61	1.5250000000000001	0.011131891790882658
62	1.55	0.2366865518619312
63	1.5750000000000002	1.3817053603533174
64	1.6	2.721522190252074
65	1.625	2.9209381079633334
66	1.6500000000000001	2.729044815017632
67	1.675	2.6034074781687173
68	1.7000000000000002	2.509900894052859
69	1.725	2.334370881815502
70	1.75	2.1416871987520154
71	1.7750000000000001	1.9616908323092852
72	1.8	1.795145772020585
73	1.8250000000000002	1.6412383991717814
74	1.85	1.499173185758261
75	1.875	1.368186593031222
76	1.9000000000000001	1.2475479885165535
77	1.925	1.1365601859489396
78	1.9500000000000002	1.0345596661423972
79	1.975	0.9409165202964715
80	2.0	0.8550341540604102
81	2.025	0.7763487873390401
82	2.0500000000000003	0.7043287819635614
83	2.075	0.6384738262386875
84	2.1	0.5783140026553161
85	2.125	0.5234087623742814
86	2.15	0.4733458275838952
87	2.1750000000000003	0.42774004048649666
88	2.2	0.38623217548054695
89	2.225	0.34848772907493136
90	2.25	0.31419570019639737
91	2.275	0.2830673718346644
92	2.3000000000000003	0.25483510338460436
93	2.325	0.2292511416256468
94	2.35	0.20608645696971298
95	2.375	0.18512961044491835
96	2.4000000000000004	0.1661856558308671
97	2.4250000000000003	0.14907506175474877
98	2.45	0.1335990763889762
99	2.475	0.11527382278607279
100	2.5	0.05893741270339795
