	0	1
0	0.0	0.0
1	0.025	3.593950075057991e-73
2	0.05	6.495390799791949e-72
3	0.07500000000000001	1.0196266983773529e-70
4	0.1	1.9378746018825636e-69
5	0.125	4.9115960989356514e-68
6	0.15000000000000002	1.720176476319272e-66
7	0.17500000000000002	8.420938973507838e-65
8	0.2	5.758477310808908e-63
9	0.225	5.457380820072138e-61
10	0.25	7.076176266157863e-59
11	0.275	1.2345669209744735e-56
12	0.30000000000000004	2.841471774871503e-54
13	0.325	8.43564619473667e-52
14	0.35000000000000003	3.1506956857645833e-49
15	0.375	1.4407240127229463e-46
16	0.4	7.831972633936616e-44
17	0.42500000000000004	4.904559449204098e-41
18	0.45	3.421442859650469e-38
19	0.47500000000000003	2.5661474415485126e-35
20	0.5	1.9932312532828964e-32
21	0.525	1.541530640634526e-29
22	0.55	1.1391183233944049e-26
23	0.5750000000000001	7.704013262811639e-24
24	0.6000000000000001	4.559638794715683e-21
25	0.625	2.254192324416649e-18
26	0.65	8.870750060162367e-16
27	0.675	2.6437778518294413e-13
28	0.7000000000000001	5.6697275611895206e-11
29	0.7250000000000001	8.303156137021372e-09
30	0.75	7.87408051165202e-07
31	0.775	4.584682301537057e-05
32	0.8	0.0015556293813467304
33	0.8250000000000001	0.029292858926260493
34	0.8500000000000001	0.29381354157768963
35	0.875	1.533561937491938
36	0.9	4.229068676328956
37	0.925	6.749828947395552
38	0.9500000000000001	7.560746605889915
39	0.9750000000000001	7.2550460837364055
40	1.0	5.961429568990056
41	1.0250000000000001	3.4527044335726087
42	1.05	1.3918436577575284
43	1.075	0.7191607795104437
44	1.1	0.5112185523405106
45	1.125	0.2501831285418853
46	1.1500000000000001	0.05591661067720999
47	1.175	0.004473155380999811
48	1.2000000000000002	0.00010850353973003015
49	1.225	7.026767247284088e-07
50	1.25	1.088761277992791e-09
51	1.2750000000000001	3.645458668883943e-13
52	1.3	2.3900128532219533e-17
53	1.3250000000000002	2.7829325339547263e-22
54	1.35	5.219405901044279e-28
55	1.375	1.428810245306532e-34
56	1.4000000000000001	5.1674690311727954e-42
57	1.425	2.2317348875418056e-50
58	1.4500000000000002	1.0387578280017462e-59
59	1.475	4.6949542343535625e-70
60	1.5	1.8535184133582684e-81
61	1.5250000000000001	5.739305965826034e-94
62	1.55	1.2493917940832285e-107
63	1.5750000000000002	1.7108656913565574e-122
64	1.6	1.3162132005884563e-138
65	1.625	5.071692667870449e-156
66	1.6500000000000001	8.710102133288939e-175
67	1.675	5.921955519035832e-195
68	1.7000000000000002	1.4132033599466323e-216
69	1.725	1.0475239675071782e-239
70	1.75	2.1303931323198096e-264
71	1.7750000000000001	1.0480982296192649e-290
72	1.8	1.09784e-318
73	1.8250000000000002	0.0
74	1.85	0.0
75	1.875	0.0
76	1.9000000000000001	0.0
77	1.925	0.0
78	1.9500000000000002	0.0
79	1.975	0.0
80	2.0	0.0
81	2.025	0.0
82	2.0500000000000003	0.0
83	2.075	0.0
84	2.1	0.0
85	2.125	0.0
86	2.15	0.0
87	2.1750000000000003	0.0
88	2.2	0.0
89	2.225	0.0
90	2.25	0.0
91	2.275	0.0
92	2.3000000000000003	0.0
93	2.325	0.0
94	2.35	0.0
95	2.375	0.0
96	2.4000000000000004	0.0
97	2.4250000000000003	0.0
98	2.45	0.0
99	2.475	0.0
100	2.5	0.0
